segment_id,name,country,distance,city,athlete_count,polyline
22055358,river run reverse,Vietnam,1909.4,Hồ Chí Minh,14482,gfu`A{lfjSzCrBVReEaCw@q@o@cAoAeCk@_AKa@U]i@eAW[e@cAYYg@K]SOk@_@SeAiAaAm@]Ye@Q]WgAo@u@u@k@}@y@yBUa@e@gAU_@i@gAcAaBw@sCKoAQ]e@Oc@Bg@JiBNKAIGe@@kAOg@Kg@CgB_@}DUg@C]B
33365454,Ton Duc Thang Riverside,Vietnam,1066.5,Thành phố Hồ Chí Minh,47191,kvv`AgbhjSk@@eAK{BAQCUI]Am@BsAOo@C{A?eDQ}@@}AQ]Ac@@i@G]Ai@EoAWmA]oAOyCi@c@M{@Qk@Uq@IuBGmAS
36742899,Along Sai Gon Thu Thiem North-South,Vietnam,418.1,Hồ Chí Minh City,16259,}|w`Ao|hjSlBf@d@HxCn@r@J|@Fp@Hd@?j@DjABlBT
21186543,Duong Chau Tho Tren Cao,Vietnam,1005.8,Hồ Chí Minh,43127,uyu`A_hjjSPYlBiFj@eBXcA^{A^yBl@uE\sEJyD?uDEuAMoCQiB
19482866,Sala 1000m,Vietnam,991.9,Hồ Chí Minh,28256,ssv`AeukjS|AmA|@iAhBaBd@W`Ac@lBu@t@Mn@?j@Nf@XT\Lb@EXCD[RyAt@a@Vm@Z_Cz@_DzAgBr@[Xo@N[AGCU[Mi@
40931274,Jungle Lane,Vietnam,782.0,Hồ Chí Minh City,32391,suv`AwoljSr@Ah@Gn@KpAa@f@KhAMx@GpAAx@BjAJx@Jh@Lx@Tv@Z|Az@v@j@bAfAn@z@r@pA`@nADDB@?C
28357659,Between the fences,Vietnam,721.2,Thành phố Hồ Chí Minh,44610,qnu`Aa{kjSGlAH`D?~CIvCApBOhAEdAs@dFy@tD[hA
36742894,Along Sai Gon Thu Thiem South-North ,Vietnam,416.1,Hồ Chí Minh City,11337,{ew`AgwhjSWEgGa@kD_@cCe@}A_@YIQK
18460459,Cau Thu Thiem Uphill NorthBound,Vietnam,516.9,Hồ Chí Minh,23377,e|x`AazjjScBz@kDtAaChASF}BbAsBfAg@TuAf@]P
11191289,King of the Bridge( Thu Thiem ),Vietnam,868.2,Hồ Chí Minh,29579,wez`AiajjSJUNM`Bq@f@QdCcA`CmA|B}@bHyCdOaH
8791789,Tunnel Road eastbound,Vietnam,1165.6,Hồ Chí Minh,1273,ouw`AieljS{AuDMg@c@gAiEgKs@qBy@gB[kAc@iA}@kBu@gBU][kAa@{@[]Yw@i@cAm@eBiBkE
22488696,Binh Khahn highway trot,Vietnam,1105.3,Hồ Chí Minh,1867,{|y`AempjSd@l@Tb@^~@n@bAJf@Xl@X\Tl@J`@T\l@lARj@X`@Zl@p@fB`BfDTh@XjA~@pCrAnCjB`ENh@Zx@pAxC
8791782,Tunnel Road westbound,Vietnam,1168.1,Hồ Chí Minh,2948,}sx`Ao`njSz@fCxAtDlAnCV\dDtH^hAd@dAXhAR`@^dAnBhE`@hA~BxFn@jBl@bA`@bAD?
10599265,runBesideTheZoo,Vietnam,356.6,Hồ Chí Minh,30110,_ky`AelhjSy@m@UIwGwBWOkAa@c@OuAY
3008261,Nguyễn Văn Bình Climb,Vietnam,388.82,Ho Chi Minh City,25606,a~x`A}ahjSETB^MZIFm@RY^GT]ZYNWf@DDAE_@`@UL[Z_@XcAd@gAbCM@GLLBBN
22336164,HCMC river run east to west,Vietnam,3420.7,Hồ Chí Minh,2663,izz`AovgjSe@bC{@fGWrDSlDD\?JU~AYl@Qj@Hj@AFS?CHBhAOfCCrDIh@EvAT`CBjAFt@ZrBGh@Sf@[Zk@Ji@@g@Ei@Bi@La@\Ob@?h@@l@N~ADl@c@tAeAbBaAlBKd@Ed@BDF?ATDXMl@Dp@l@rElAzDd@nAFj@@h@Kh@Sb@_@^oA^e@T{Bt@gAb@Yf@Kj@Bd@Xf@`@Vh@Lf@BbCOTEXCn@Aj@Ij@Md@_@~@cAtAmB\_@`@Wh@Ij@Dd@V`@\j@bANd@Fj@?d@UfCCl@Gl@@vADf@NlAPh@
38824121,creative park loop,Vietnam,1113.2,Hồ Chí Minh City,564,ufx`A}gijSMTc@dAY^MFm@KQOOEQ?SJWDq@Cm@Si@e@SKQCs@B[GGGE]EIe@_@OYY]a@SWWa@m@Oe@CWCi@BeAFGB?b@Hf@Dd@Kp@UJATDFHBVEVKX@DNC^KD@Zb@VVb@V`ATf@FZHn@\d@N^`@ZTlAt@DJGL
18251898,Toàn là Đường Cong Tuyệt Mỹ,Vietnam,1246.7,Hồ Chí Minh,27698,giy`AclhjSSY]Qa@_@MEWAICc@_@CGIIYCe@Ks@e@_@I[M_@Ga@KeBo@c@IECg@ISIkA_@{A]IECKGGk@USQQYQSWWMCCGYcAEe@IW@]EICYGMAYP_BAc@Dc@V_ABq@Hm@FqAHUD]N[DUCe@FkBAYHc@?WM}@?UKSAa@
21335902,VHCP Inner Park Loop (counterclockwise),Vietnam,2589.7,Hồ Chí Minh,9758,mmz`AgikjS@CF?v@\l@JLARUFCTHF?LGBI?IMMcAg@_Ak@_@Wk@Ys@e@QCUBGCGKSGEEI]aAm@OEYBMCIKQIO_@[Oa@YMEi@?OQYCGKCUGGwAs@o@EyALGB[XWCSFE?KIM?{@Ns@FEDK@SN_@Hg@g@IECKAGDG`@a@?I_@i@MIGAe@?G@UNG?UI[AKQOEi@CG@QNG@YGY?KIEOGCcACE?EBGfAFNZR^LH?`@Ib@Nr@ETDVP`@ANDFJJJPFN?VHRl@XPLBFCNIFCTHbALFB@P@DRLP?PFP?NFHFVd@VNNCFK?]FOBm@X_Al@[F?LHTHj@ALHDLBXL^Cf@Ib@GVMT?FBFH?`@E^?JFPVJFl@Hh@IZMHIBEAOFG@SH]@CFCD@z@\\TPTNHRTV^Df@\n@|@f@
16338016,Vinhome Central Park South to North,Vietnam,1145.4,Hồ Chí Minh,13387,igz`AiikjS}B{AiB_A_@Yg@Ea@US_@cAk@c@EOI]SWa@]Wc@Qc@C_@Q]e@aAm@MCe@K[?oAJw@Xg@De@?wBVg@^[Yk@m@?EBCb@_@Wc@QOg@Gc@Fe@Cc@Wg@Ci@Hi@C_@Ui@GU?[R
